Run,Date,AGPE130.water,AGHY129.water ,AGHY140.control,AGPE141.control
1408,10/24/2015 9:00,0.1942,0.2429,0.1129,0.1397
1409,10/24/2015 15:00,0.216,0.256,0.1608,0.2008
1410,10/24/2015 21:00,0.2196,0.2581,0.171,0.2182
1411,10/25/2015 3:00,0.2204,0.2581,0.1761,0.2233
1412,10/25/2015 9:00,0.2472,0.2698,0.2247,0.2632
1413,10/25/2015 15:00,0.2472,0.269,0.2196,0.2545
1414,10/25/2015 21:00,0.261,0.2792,0.2363,0.2698
1415,10/26/2015 3:00,0.248,0.2668,0.2102,0.2509
1416,10/26/2015 9:00,0.2342,0.2596,0.1971,0.2371
1417,10/26/2015 15:00,0.2298,0.2523,0.1928,0.2313
1418,10/26/2015 21:00,0.2284,0.2472,0.1877,0.2247
1419,10/27/2015 3:00,0.2247,0.2436,0.1862,0.2211
1420,10/27/2015 9:00,0.2233,0.2501,0.1848,0.2196
1421,10/27/2015 15:00,0.2204,0.2436,0.1862,0.2204
1422,10/27/2015 21:00,0.216,0.2378,0.1804,0.2131
1423,10/28/2015 3:00,0.2146,0.2356,0.1775,0.2102
1424,10/28/2015 9:00,0.2167,0.248,0.1797,0.2116
1425,10/28/2015 15:00,0.2146,0.2363,0.1797,0.2102
1426,10/28/2015 21:00,0.2109,0.2334,0.1753,0.2037
1427,10/29/2015 3:00,0.2102,0.2305,0.1739,0.2022
1428,10/29/2015 9:00,0.2138,0.2443,0.1753,0.2037
1429,10/29/2015 15:00,0.2109,0.2349,0.1761,0.2044
1430,10/29/2015 21:00,0.2073,0.2298,0.171,0.1986
1431,10/30/2015 3:00,0.2066,0.2276,0.1702,0.1978
1432,10/30/2015 9:00,0.2102,0.2429,0.1717,0.1986
1433,10/30/2015 15:00,0.2116,0.2407,0.1753,0.2044
1434,10/30/2015 21:00,0.2087,0.2363,0.1739,0.2022
1435,10/31/2015 3:00,0.2182,0.2414,0.1826,0.2175
1436,10/31/2015 9:00,0.2487,0.2618,0.2327,0.2698
1437,10/31/2015 15:00,0.2284,0.248,0.2109,0.2465
1438,10/31/2015 21:00,0.2247,0.2429,0.2022,0.2378
1439,11/1/2015 3:00,0.224,0.2407,0.1978,0.2327
1440,11/1/2015 9:00,0.2254,0.2487,0.1964,0.2313
1441,11/1/2015 15:00,0.2276,0.2516,0.2022,0.2378
1442,11/1/2015 21:00,0.2756,0.2705,0.2879,0.2741
1443,11/2/2015 3:00,0.2378,0.2567,0.2153,0.248
1444,11/2/2015 9:00,0.2342,0.256,0.2073,0.2422
1445,11/2/2015 15:00,0.2313,0.2487,0.2022,0.2378
1446,11/2/2015 21:00,0.2269,0.2451,0.1971,0.2327
1447,11/3/2015 3:00,0.2247,0.2422,0.1949,0.2284
1448,11/3/2015 9:00,0.2262,0.2494,0.1957,0.2276
1449,11/3/2015 15:00,0.2218,0.2429,0.1928,0.2262
1450,11/3/2015 21:00,0.2218,0.2392,0.1913,0.2225
1451,11/4/2015 3:00,0.2189,0.2371,0.1899,0.2211
1452,11/4/2015 9:00,0.2211,0.2472,0.1906,0.2211
1453,11/4/2015 15:00,0.2196,0.2392,0.1906,0.2218
1454,11/4/2015 21:00,0.2167,0.2349,0.187,0.2167
1455,11/5/2015 3:00,0.2153,0.2334,0.1862,0.2153
1456,11/5/2015 9:00,0.2175,0.2458,0.1877,0.2167
1457,11/5/2015 15:00,0.216,0.2378,0.1891,0.2189
1458,11/5/2015 21:00,0.2146,0.2349,0.184,0.2146
1459,11/6/2015 3:00,0.2472,0.2516,0.2189,0.2465
1460,11/6/2015 9:00,0.2472,0.2603,0.2269,0.2596
1461,11/6/2015 15:00,0.2327,0.248,0.2131,0.2443
1462,11/6/2015 21:00,0.2276,0.2436,0.2037,0.2356
1463,11/7/2015 3:00,0.2298,0.2407,0.2,0.232
1464,11/7/2015 9:00,0.2625,0.269,0.2879,0.2719
1465,11/7/2015 15:00,0.2516,0.261,0.2371,0.256
1466,11/7/2015 21:00,0.2429,0.2516,0.2146,0.2429
1467,11/8/2015 3:00,0.2378,0.2472,0.2066,0.2363
1468,11/8/2015 9:00,0.2371,0.2509,0.2029,0.232
1469,11/8/2015 15:00,0.2342,0.2429,0.2015,0.2313
1470,11/8/2015 21:00,0.2291,0.2385,0.1935,0.224
1471,11/9/2015 3:00,0.2276,0.2363,0.192,0.2218
1472,11/9/2015 9:00,0.2313,0.2472,0.1935,0.2225
1473,11/9/2015 15:00,0.2254,0.2385,0.1949,0.2233
1474,11/9/2015 21:00,0.224,0.2342,0.1899,0.2175
1475,11/10/2015 3:00,0.2233,0.2327,0.1884,0.2167
1476,11/10/2015 9:00,0.2247,0.2458,0.1906,0.2182
1477,11/10/2015 15:00,0.2225,0.2371,0.1928,0.2204
1478,11/10/2015 21:00,0.2218,0.2342,0.1891,0.2167
1479,11/11/2015 3:00,0.2204,0.2313,0.1891,0.216
1480,11/11/2015 9:00,0.2218,0.2451,0.1891,0.2167
1481,11/11/2015 15:00,0.2211,0.2385,0.1899,0.2182
1482,11/11/2015 21:00,0.2414,0.2596,0.2247,0.2596
1483,11/12/2015 3:00,0.2313,0.2443,0.2008,0.2334
1484,11/12/2015 9:00,0.2313,0.2487,0.1978,0.2284
1485,11/12/2015 15:00,0.2284,0.2392,0.1949,0.2262
1486,11/12/2015 21:00,0.2247,0.2363,0.1891,0.2189
1487,11/13/2015 3:00,0.2247,0.2284,0.1884,0.2175
1488,11/13/2015 9:00,0.2247,0.2298,0.1891,0.2182
1489,11/13/2015 15:00,0.2233,0.2284,0.1884,0.2182
1490,11/13/2015 21:00,0.2211,0.2254,0.1848,0.2138
1491,11/14/2015 3:00,0.2204,0.2247,0.184,0.2116
1492,11/14/2015 9:00,0.2211,0.2247,0.1862,0.2138
1493,11/14/2015 15:00,0.2196,0.2225,0.1855,0.2146
1494,11/14/2015 21:00,0.2175,0.2211,0.1833,0.2109
1495,11/15/2015 3:00,0.216,0.2218,0.1862,0.2131
1496,11/15/2015 9:00,0.2211,0.2305,0.1899,0.2218
1497,11/15/2015 15:00,0.2196,0.2269,0.1891,0.2204
1498,11/15/2015 21:00,0.2189,0.224,0.1848,0.2138
1499,11/16/2015 3:00,0.2182,0.2225,0.1848,0.2131
1500,11/16/2015 9:00,0.2167,0.2225,0.1862,0.2138
1501,11/16/2015 15:00,0.216,0.2225,0.187,0.2153
1502,11/16/2015 21:00,0.2167,0.2211,0.1877,0.2146
1503,11/17/2015 3:00,0.2182,0.2211,0.187,0.2146
1504,11/17/2015 9:00,0.2828,0.2727,0.2981,0.2806
1505,11/17/2015 15:00,0.2857,0.2763,0.3061,0.2886
1506,11/17/2015 21:00,0.2472,0.2552,0.2313,0.2545
1507,11/18/2015 3:00,0.24,0.2487,0.2189,0.2451
1508,11/18/2015 9:00,0.24,0.2451,0.2146,0.2414
1509,11/18/2015 15:00,0.2378,0.24,0.2102,0.2392
1510,11/18/2015 21:00,0.2342,0.2356,0.2022,0.2305
1511,11/19/2015 3:00,0.2334,0.2334,0.1993,0.2276
1512,11/19/2015 9:00,0.2334,0.2334,0.2,0.2284
1513,11/19/2015 15:00,0.2334,0.2313,0.2,0.2298
1514,11/19/2015 21:00,0.2305,0.2284,0.1942,0.2225
1515,11/20/2015 3:00,0.2298,0.2276,0.1935,0.2211
1516,11/20/2015 9:00,0.2291,0.2269,0.1942,0.2225
1517,11/20/2015 15:00,0.2284,0.2254,0.1942,0.2233
1518,11/20/2015 21:00,0.2262,0.2233,0.1899,0.2175
1519,11/21/2015 3:00,0.2254,0.2233,0.1906,0.2175
1520,11/21/2015 9:00,0.2291,0.2247,0.1928,0.2211
1521,11/21/2015 15:00,0.2276,0.2225,0.1884,0.2182
1522,11/21/2015 21:00,0.2262,0.2196,0.1848,0.2116
1523,11/22/2015 3:00,0.2233,0.2182,0.1833,0.2102
1524,11/22/2015 9:00,0.224,0.2175,0.1848,0.2116
1525,11/22/2015 15:00,0.2225,0.2182,0.1855,0.2146
1526,11/22/2015 21:00,0.2204,0.216,0.1819,0.208
1527,11/23/2015 3:00,0.2196,0.2153,0.1811,0.2073
1528,11/23/2015 9:00,0.2189,0.216,0.1833,0.2095
1529,11/23/2015 15:00,0.2182,0.2167,0.1848,0.2131
1530,11/23/2015 21:00,0.2175,0.2146,0.1804,0.2073
1531,11/24/2015 3:00,0.216,0.2146,0.1811,0.208
1532,11/24/2015 9:00,0.216,0.2138,0.1826,0.2095
1533,11/24/2015 15:00,0.2146,0.2153,0.184,0.2124
1534,11/24/2015 21:00,0.2138,0.2138,0.1797,0.2066
1535,11/25/2015 3:00,0.2124,0.2131,0.1804,0.2073
1536,11/25/2015 9:00,0.2116,0.2146,0.1819,0.2095
1537,11/25/2015 15:00,0.2116,0.2153,0.1826,0.2102
1538,11/25/2015 21:00,0.2109,0.2138,0.1804,0.2073
1539,11/26/2015 3:00,0.2116,0.2138,0.1804,0.208
1540,11/26/2015 9:00,0.2124,0.2146,0.1826,0.2095
1541,11/26/2015 15:00,0.2116,0.2153,0.1833,0.2116
1542,11/26/2015 21:00,0.2109,0.2138,0.1811,0.2087
1543,11/27/2015 3:00,0.2109,0.2153,0.1819,0.2102
1544,11/27/2015 9:00,0.2116,0.2153,0.1819,0.2102
1545,11/27/2015 15:00,0.2109,0.2153,0.1833,0.2109
1546,11/27/2015 21:00,0.2109,0.2138,0.1804,0.208
1547,11/28/2015 3:00,0.2225,0.2269,0.1906,0.2254
1548,11/28/2015 9:00,0.2254,0.2269,0.1884,0.2225
1549,11/28/2015 15:00,0.232,0.2305,0.192,0.2269
1550,11/28/2015 21:00,0.2581,0.2545,0.2109,0.248
1551,11/29/2015 3:00,0.2625,0.2596,0.2225,0.2581
1552,11/29/2015 9:00,0.248,0.2472,0.2095,0.2451
1553,11/29/2015 15:00,0.2414,0.2443,0.2087,0.2414
1554,11/29/2015 21:00,0.2538,0.2538,0.216,0.2509
1555,11/30/2015 3:00,0.2451,0.248,0.2116,0.2443
1556,11/30/2015 9:00,0.2414,0.2458,0.2102,0.2407
1557,11/30/2015 15:00,0.2385,0.2422,0.2066,0.2378
1558,11/30/2015 21:00,0.2371,0.2392,0.2037,0.2349
1559,12/1/2015 3:00,0.2363,0.2371,0.2008,0.2313
1560,12/1/2015 9:00,0.2363,0.2349,0.1993,0.2298
1561,12/1/2015 15:00,0.2356,0.2342,0.1978,0.2284
1562,12/1/2015 21:00,0.2334,0.2313,0.1942,0.2247
1563,12/2/2015 3:00,0.232,0.2298,0.1935,0.2233
1564,12/2/2015 9:00,0.232,0.2284,0.1928,0.2225
1565,12/2/2015 15:00,0.232,0.2262,0.1928,0.2225
1566,12/2/2015 21:00,0.2291,0.2233,0.1891,0.2175
1567,12/3/2015 3:00,0.2284,0.2218,0.187,0.2146
1568,12/3/2015 9:00,0.2291,0.2218,0.1891,0.2167
1569,12/3/2015 15:00,0.2291,0.2218,0.1891,0.2182
1570,12/3/2015 21:00,0.2262,0.2196,0.1855,0.2131
1571,12/4/2015 3:00,0.2254,0.2182,0.184,0.2116
1572,12/4/2015 9:00,0.2262,0.2189,0.1862,0.2138
1573,12/4/2015 15:00,0.2254,0.2189,0.1862,0.2153
1574,12/4/2015 21:00,0.2225,0.2167,0.1826,0.2095
1575,12/5/2015 3:00,0.2218,0.216,0.1819,0.208
1576,12/5/2015 9:00,0.2218,0.216,0.1848,0.2109
1577,12/5/2015 15:00,0.2218,0.2175,0.1855,0.2146
1578,12/5/2015 21:00,0.2204,0.2153,0.1819,0.208
1579,12/6/2015 3:00,0.2196,0.2146,0.1811,0.2066
1580,12/6/2015 9:00,0.2196,0.2153,0.1833,0.2095
1581,12/6/2015 15:00,0.2196,0.216,0.1855,0.2131
1582,12/6/2015 21:00,0.2182,0.2146,0.1811,0.2073
1583,12/7/2015 3:00,0.2175,0.2138,0.1804,0.2066
1584,12/7/2015 9:00,0.2175,0.2146,0.1826,0.2087
1585,12/7/2015 15:00,0.2175,0.2153,0.184,0.2138
1586,12/7/2015 21:00,0.216,0.2131,0.1797,0.208
1587,12/8/2015 3:00,0.216,0.2116,0.179,0.2066
1588,12/8/2015 9:00,0.216,0.2124,0.1811,0.208
1589,12/8/2015 15:00,0.2153,0.2138,0.1826,0.2109
1590,12/8/2015 21:00,0.2153,0.2116,0.1797,0.2058
1591,12/9/2015 3:00,0.2153,0.2124,0.179,0.2051
1592,12/9/2015 9:00,0.2153,0.2124,0.1811,0.2058
1593,12/9/2015 15:00,0.2153,0.2131,0.1826,0.2102
1594,12/9/2015 21:00,0.2138,0.2109,0.1782,0.2037
1595,12/10/2015 3:00,0.2131,0.2102,0.1775,0.2029
1596,12/10/2015 9:00,0.2138,0.2116,0.1804,0.2066
1597,12/10/2015 15:00,0.2138,0.2131,0.1819,0.2095
1598,12/10/2015 21:00,0.2131,0.2109,0.179,0.2051
1599,12/11/2015 3:00,0.2131,0.2124,0.1797,0.2058
1600,12/11/2015 9:00,0.2131,0.2131,0.1811,0.2073
1601,12/11/2015 15:00,0.2131,0.2131,0.1819,0.2095
1602,12/11/2015 21:00,0.2116,0.2116,0.1797,0.2066
1603,12/12/2015 3:00,0.2116,0.2109,0.1797,0.2066
1604,12/12/2015 9:00,0.2116,0.2124,0.1804,0.2073
1605,12/12/2015 15:00,0.2116,0.2131,0.1797,0.2066
1606,12/12/2015 21:00,0.2131,0.2182,0.1877,0.2153
1607,12/13/2015 3:00,0.2284,0.2385,0.2015,0.2385
1608,12/13/2015 9:00,0.2676,0.2647,0.2828,0.2857
1609,12/13/2015 15:00,0.2857,0.2668,0.3039,0.2821
1610,12/13/2015 21:00,0.2509,0.2501,0.2378,0.2581
1611,12/14/2015 3:00,0.2436,0.2451,0.2262,0.2501
1612,12/14/2015 9:00,0.2407,0.2414,0.2218,0.2465
1613,12/14/2015 15:00,0.24,0.2392,0.2182,0.2443
1614,12/14/2015 21:00,0.2363,0.2356,0.2102,0.2356
1615,12/15/2015 3:00,0.2349,0.2327,0.2073,0.2334
1616,12/15/2015 9:00,0.2342,0.2327,0.208,0.2342
1617,12/15/2015 15:00,0.2342,0.2327,0.2073,0.2349
1618,12/15/2015 21:00,0.2327,0.2305,0.2037,0.2313
1619,12/16/2015 3:00,0.232,0.2305,0.2022,0.2305
1620,12/16/2015 9:00,0.2371,0.2342,0.2058,0.2342
1621,12/16/2015 15:00,0.2342,0.2313,0.2022,0.2298
1622,12/16/2015 21:00,0.232,0.2276,0.1971,0.2247
1623,12/17/2015 3:00,0.2305,0.2254,0.1949,0.2218
1624,12/17/2015 9:00,0.2291,0.2247,0.1964,0.2225
1625,12/17/2015 15:00,0.2284,0.224,0.1957,0.224
1626,12/17/2015 21:00,0.2262,0.2218,0.192,0.2182
1627,12/18/2015 3:00,0.2269,0.2204,0.1913,0.2167
1628,12/18/2015 9:00,0.2262,0.2196,0.192,0.2175
1629,12/18/2015 15:00,0.2269,0.2204,0.192,0.2196
1630,12/18/2015 21:00,0.2247,0.2175,0.1884,0.2138
1631,12/19/2015 3:00,0.224,0.2167,0.1877,0.2131
1632,12/19/2015 9:00,0.224,0.2175,0.1899,0.2153
1633,12/19/2015 15:00,0.2233,0.2182,0.1899,0.2167
1634,12/19/2015 21:00,0.2196,0.2153,0.1862,0.2109
1635,12/20/2015 3:00,0.2189,0.2153,0.1855,0.2102
1636,12/20/2015 9:00,0.2189,0.216,0.1877,0.2131
1637,12/20/2015 15:00,0.2189,0.216,0.1884,0.2146
1638,12/20/2015 21:00,0.2182,0.216,0.1891,0.2153
1639,12/21/2015 3:00,0.2182,0.216,0.1891,0.216
1640,12/21/2015 9:00,0.2167,0.2175,0.192,0.2182
1641,12/21/2015 15:00,0.2189,0.2182,0.1913,0.2189
1642,12/21/2015 21:00,0.2182,0.216,0.1891,0.2153
1643,12/22/2015 3:00,0.2182,0.2153,0.1891,0.2146
1644,12/22/2015 9:00,0.2182,0.216,0.1906,0.216
1645,12/22/2015 15:00,0.2167,0.2153,0.1899,0.2167
1646,12/22/2015 21:00,0.216,0.2153,0.1891,0.2153
1647,12/23/2015 3:00,0.2182,0.2196,0.1949,0.2233
1648,12/23/2015 9:00,0.2196,0.2189,0.1935,0.2211
1649,12/23/2015 15:00,0.2182,0.2175,0.1906,0.2189
1650,12/23/2015 21:00,0.2167,0.216,0.1862,0.2116
1651,12/24/2015 3:00,0.216,0.2146,0.1848,0.2109
1652,12/24/2015 9:00,0.2167,0.2153,0.1877,0.2131
1653,12/24/2015 15:00,0.2153,0.2146,0.1884,0.2153
1654,12/24/2015 21:00,0.2146,0.2146,0.187,0.2131
1655,12/25/2015 3:00,0.2146,0.2146,0.187,0.2138
1656,12/25/2015 9:00,0.216,0.2146,0.1891,0.2153
1657,12/25/2015 15:00,0.2146,0.2138,0.1891,0.216
1658,12/25/2015 21:00,0.2146,0.2138,0.187,0.2131
1659,12/26/2015 3:00,0.2153,0.2211,0.2051,0.2298
1660,12/26/2015 9:00,0.2189,0.2211,0.1942,0.224
1661,12/26/2015 15:00,0.2167,0.2189,0.1913,0.2211
1662,12/26/2015 21:00,0.2153,0.2175,0.1891,0.2175
1663,12/27/2015 3:00,0.2153,0.2175,0.1906,0.2182
1664,12/27/2015 9:00,0.2189,0.2225,0.1957,0.2262
1665,12/27/2015 15:00,0.2196,0.2233,0.1957,0.2262
1666,12/27/2015 21:00,0.2748,0.2632,0.2843,0.2857
1667,12/28/2015 3:00,0.2552,0.2618,0.2719,0.2734
1668,12/28/2015 9:00,0.2392,0.2465,0.2291,0.2567
1669,12/28/2015 15:00,0.2342,0.24,0.2196,0.2472
1670,12/28/2015 21:00,0.232,0.2371,0.2138,0.2414
1671,12/29/2015 3:00,0.2305,0.2342,0.2102,0.2385
1672,12/29/2015 9:00,0.2305,0.2334,0.208,0.2356
1673,12/29/2015 15:00,0.2305,0.2313,0.2058,0.2342
1674,12/29/2015 21:00,0.2291,0.2305,0.2037,0.2313
1675,12/30/2015 3:00,0.2291,0.2291,0.2029,0.2305
1676,12/30/2015 9:00,0.2298,0.2269,0.2022,0.2298
1677,12/30/2015 15:00,0.2291,0.2269,0.2,0.2291
1678,12/30/2015 21:00,0.2269,0.224,0.1971,0.2247
1679,12/31/2015 3:00,0.2254,0.2225,0.1949,0.2225
1680,12/31/2015 9:00,0.2254,0.2225,0.1964,0.2233
1681,12/31/2015 15:00,0.2254,0.2218,0.1942,0.2225
1682,12/31/2015 21:00,0.2247,0.2204,0.1928,0.2204
1683,1/1/2016 3:00,0.2233,0.2196,0.192,0.2189
1684,1/1/2016 9:00,0.2233,0.2189,0.1913,0.2182
1685,1/1/2016 15:00,0.2225,0.2175,0.1906,0.2175
1686,1/1/2016 21:00,0.2211,0.2175,0.1891,0.216
1687,1/2/2016 3:00,0.2204,0.216,0.1891,0.2153
1688,1/2/2016 9:00,0.2211,0.2167,0.1899,0.216
1689,1/2/2016 15:00,0.2196,0.2153,0.1891,0.216
1690,1/2/2016 21:00,0.2189,0.216,0.1884,0.2146
1691,1/3/2016 3:00,0.2189,0.2146,0.1884,0.2146
1692,1/3/2016 9:00,0.2182,0.2153,0.1884,0.2146
1693,1/3/2016 15:00,0.2182,0.2146,0.1884,0.2153
1694,1/3/2016 21:00,0.216,0.2131,0.1848,0.2095
1695,1/4/2016 3:00,0.216,0.2109,0.1833,0.208
1696,1/4/2016 9:00,0.216,0.2124,0.1855,0.2109
1697,1/4/2016 15:00,0.216,0.2131,0.1855,0.2131
1698,1/4/2016 21:00,0.2138,0.2102,0.1826,0.2073
1699,1/5/2016 3:00,0.2138,0.2102,0.1819,0.2058
1700,1/5/2016 9:00,0.2138,0.2102,0.1826,0.2073
1701,1/5/2016 15:00,0.2138,0.2116,0.1848,0.2109
1702,1/5/2016 21:00,0.2124,0.2087,0.1804,0.2051
1703,1/6/2016 3:00,0.2124,0.2095,0.1804,0.2051
1704,1/6/2016 9:00,0.2131,0.2102,0.1826,0.2073
1705,1/6/2016 15:00,0.2131,0.2109,0.184,0.2095
1706,1/6/2016 21:00,0.2153,0.2131,0.1942,0.2189
1707,1/7/2016 3:00,0.2523,0.2545,0.2392,0.2683
1708,1/7/2016 9:00,0.2422,0.2436,0.2196,0.2523
1709,1/7/2016 15:00,0.2385,0.2385,0.2153,0.248
1710,1/7/2016 21:00,0.232,0.2334,0.208,0.2407
1711,1/8/2016 3:00,0.2313,0.2327,0.2066,0.2378
1712,1/8/2016 9:00,0.2313,0.232,0.2066,0.2371
1713,1/8/2016 15:00,0.2313,0.2305,0.2058,0.2371
1714,1/8/2016 21:00,0.2777,0.2581,0.2937,0.277
1715,1/9/2016 3:00,0.248,0.2443,0.2327,0.256
1716,1/9/2016 9:00,0.2443,0.2414,0.2247,0.2509
1717,1/9/2016 15:00,0.24,0.2385,0.2175,0.2451
1718,1/9/2016 21:00,0.2378,0.2349,0.2124,0.24
1719,1/10/2016 3:00,0.2363,0.232,0.2087,0.2356
1720,1/10/2016 9:00,0.2334,0.2305,0.2066,0.2342
1721,1/10/2016 15:00,0.2327,0.2291,0.2044,0.2342
1722,1/10/2016 21:00,0.2305,0.2254,0.2,0.2284
1723,1/11/2016 3:00,0.2291,0.2233,0.1978,0.2262
1724,1/11/2016 9:00,0.2298,0.224,0.1993,0.2262
1725,1/11/2016 15:00,0.2305,0.2247,0.2,0.2291
1726,1/11/2016 21:00,0.2291,0.2218,0.1957,0.2225
1727,1/12/2016 3:00,0.2284,0.2196,0.1949,0.2211
1728,1/12/2016 9:00,0.2284,0.2204,0.1964,0.2225
1729,1/12/2016 15:00,0.2284,0.2196,0.1928,0.2262
1730,1/12/2016 21:00,0.2262,0.2167,0.187,0.2189
1731,1/13/2016 3:00,0.2247,0.2146,0.1862,0.2175
1732,1/13/2016 9:00,0.2247,0.216,0.1884,0.2196
1733,1/13/2016 15:00,0.2269,0.2334,0.1899,0.2233
1734,1/13/2016 21:00,0.2262,0.2262,0.1848,0.216
1735,1/14/2016 3:00,0.2254,0.2225,0.184,0.2146
1736,1/14/2016 9:00,0.2262,0.2218,0.1862,0.216
1737,1/14/2016 15:00,0.2392,0.2516,0.1877,0.2204
1738,1/14/2016 21:00,0.2291,0.2385,0.1848,0.2167
1739,1/15/2016 3:00,0.2262,0.2334,0.1862,0.2175
1740,1/15/2016 9:00,0.2262,0.2305,0.1862,0.2175
1741,1/15/2016 15:00,0.2356,0.253,0.1862,0.2182
1742,1/15/2016 21:00,0.2269,0.2392,0.1811,0.2109
1743,1/16/2016 3:00,0.2262,0.2327,0.1804,0.2102
1744,1/16/2016 9:00,0.2262,0.2313,0.1833,0.2116
1745,1/16/2016 15:00,0.24,0.2523,0.1819,0.2124
1746,1/16/2016 21:00,0.2371,0.2451,0.1884,0.2189
1747,1/17/2016 3:00,0.2313,0.2378,0.1826,0.2146
1748,1/17/2016 9:00,0.2298,0.2334,0.1833,0.2146
1749,1/17/2016 15:00,0.2385,0.2545,0.1833,0.2167
1750,1/17/2016 21:00,0.2298,0.2407,0.1797,0.2102
1751,1/18/2016 3:00,0.2298,0.2342,0.1782,0.208
1752,1/18/2016 9:00,0.2291,0.2327,0.1804,0.2102
1753,1/18/2016 15:00,0.2392,0.2545,0.1819,0.2138
1754,1/18/2016 21:00,0.2305,0.2407,0.1775,0.2073
1755,1/19/2016 3:00,0.2291,0.2349,0.1768,0.2058
1756,1/19/2016 9:00,0.2276,0.2334,0.1797,0.208
1757,1/19/2016 15:00,0.2385,0.2523,0.1804,0.2124
1758,1/19/2016 21:00,0.2269,0.2392,0.1775,0.2066
1759,1/20/2016 3:00,0.2254,0.2342,0.1782,0.2073
1760,1/20/2016 9:00,0.2254,0.232,0.1782,0.2066
1761,1/20/2016 15:00,0.2371,0.253,0.1782,0.2087
1762,1/20/2016 21:00,0.2276,0.2407,0.1768,0.2051
1763,1/21/2016 3:00,0.2262,0.2349,0.1775,0.2051
1764,1/21/2016 9:00,0.224,0.2334,0.179,0.2073
1765,1/21/2016 15:00,0.2392,0.2567,0.2262,0.2632
1766,1/21/2016 21:00,0.232,0.2443,0.2109,0.2523
1767,1/22/2016 3:00,0.2269,0.2407,0.2051,0.2458
1768,1/22/2016 9:00,0.2269,0.2363,0.2015,0.2414
1769,1/22/2016 15:00,0.2363,0.2523,0.1986,0.2407
1770,1/22/2016 21:00,0.2262,0.2407,0.1928,0.2334
1771,1/23/2016 3:00,0.2254,0.2349,0.1906,0.2298
1772,1/23/2016 9:00,0.2254,0.2334,0.1928,0.2305
1773,1/23/2016 15:00,0.2349,0.2538,0.1942,0.2334
1774,1/23/2016 21:00,0.2269,0.2407,0.1884,0.2254
1775,1/24/2016 3:00,0.224,0.2349,0.187,0.2233
1776,1/24/2016 9:00,0.2233,0.2342,0.1891,0.2247
1777,1/24/2016 15:00,0.2327,0.2523,0.1913,0.2291
1778,1/24/2016 21:00,0.2247,0.24,0.1877,0.2233
1779,1/25/2016 3:00,0.2225,0.2349,0.1877,0.2233
1780,1/25/2016 9:00,0.2204,0.2342,0.1891,0.224
1781,1/25/2016 15:00,0.2291,0.2523,0.1906,0.2254
1782,1/25/2016 21:00,0.2196,0.24,0.1862,0.2211
1783,1/26/2016 3:00,0.2225,0.2342,0.1848,0.2189
1784,1/26/2016 9:00,0.224,0.2298,0.1848,0.2175
1785,1/26/2016 15:00,0.2313,0.248,0.1826,0.216
1786,1/26/2016 21:00,0.2218,0.2363,0.1811,0.2124
1787,1/27/2016 3:00,0.2218,0.2305,0.1797,0.2109
1788,1/27/2016 9:00,0.2218,0.2291,0.1819,0.2116
1789,1/27/2016 15:00,0.2313,0.2472,0.1811,0.2131
1790,1/27/2016 21:00,0.2218,0.2334,0.1768,0.2066
1791,1/28/2016 3:00,0.2211,0.2291,0.1761,0.2051
1792,1/28/2016 9:00,0.2211,0.2276,0.1797,0.2087
1793,1/28/2016 15:00,0.2305,0.248,0.1811,0.2138
1794,1/28/2016 21:00,0.2211,0.2349,0.1761,0.2066
1795,1/29/2016 3:00,0.2196,0.2298,0.1761,0.2051
1796,1/29/2016 9:00,0.2196,0.2284,0.179,0.2073
1797,1/29/2016 15:00,0.2138,0.2291,0.1804,0.2124
1798,1/29/2016 21:00,0.2153,0.2276,0.1761,0.2051
1799,1/30/2016 3:00,0.2175,0.2247,0.1753,0.2044
1800,1/30/2016 9:00,0.2182,0.2247,0.179,0.2066
1801,1/30/2016 15:00,0.2131,0.2247,0.179,0.2102
1802,1/30/2016 21:00,0.2146,0.2211,0.1753,0.2044
1803,1/31/2016 3:00,0.2146,0.2211,0.1761,0.2044
1804,1/31/2016 9:00,0.2138,0.2211,0.1782,0.2073
1805,1/31/2016 15:00,0.2116,0.2218,0.179,0.2095
1806,1/31/2016 21:00,0.2124,0.2182,0.1753,0.2029
1807,2/1/2016 3:00,0.2124,0.2189,0.1768,0.2044
1808,2/1/2016 9:00,0.2116,0.2189,0.1775,0.2066
1809,2/1/2016 15:00,0.2058,0.2196,0.1775,0.2073
1810,2/1/2016 21:00,0.208,0.2167,0.1739,0.2022
1811,2/2/2016 3:00,0.2102,0.216,0.1739,0.2022
1812,2/2/2016 9:00,0.2109,0.216,0.1746,0.2029
1813,2/2/2016 15:00,0.2124,0.2356,0.1732,0.2015
1814,2/2/2016 21:00,0.2087,0.224,0.1673,0.1928
1815,2/3/2016 3:00,0.2138,0.2196,0.1673,0.192
1816,2/3/2016 9:00,0.2153,0.2182,0.1681,0.1928
1817,2/3/2016 15:00,0.2218,0.2407,0.1673,0.1942
1818,2/3/2016 21:00,0.2146,0.2269,0.1637,0.1877
1819,2/4/2016 3:00,0.2153,0.2218,0.163,0.187
1820,2/4/2016 9:00,0.2167,0.2218,0.1659,0.1891
1821,2/4/2016 15:00,0.2254,0.2414,0.1659,0.1906
1822,2/4/2016 21:00,0.2167,0.2269,0.1608,0.184
